supplier,sku,product_name,raw_category_path,target_category,target_subcategory,mapping_status,confidence,review_reason,matched_rule_ids,chosen_rule_id,suggested_tags,suggested_material,source_duplicate_rows,product_materials,product_description,manual_override_note
NIConcept,TM98139,Asgard Eco Knit Jacket - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,"62% Polyester 38% Recycled polyester textured doubleknit with wicking finish, 172 g/m² (5.1 oz/yd²).","Looking for a jacket that’s as stylish as it is eco-friendly? Look no further than the Asgard Eco Knit Jacket. The pattern on the outside gives it a textured style that looks as good as it feels. Made from recycled polyester, the Asgard is breathable and moisture-wicking to keep you comfy all day. (It’s even anti-pill, so it’ll still look new after you wear it all over.) On top of its on-trend sty",
NIConcept,TM98154,Women's Senger Knit Full Zip Performance Jacket w/ Thumb Holes,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,100% Polyester interlock knit with matte finish bonded to 100% Polyester brushed grid pattern knit,"The women's Senger Knit Full Zip combines comfort and technical performance for maximum versatility. A subtle graphic detail on the shoulder creates a distinctive look. The women's version of the sporty Senger Knit Full Zip offers shaped seams and a tapered waist for a flattering fit. Sophisticated and innovative, it features two colour contrast zipper details, sleeve cuffs with thumb exits for co",
NIConcept,TM98212,Kaiser Knit Jacket - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,91% Polyester 9% Elastane textured jersey knit with wicking finish. 230 g/m² (6.8 oz/yd²) LINING: 100% Polyester mesh Jersey knit pocket bags.,"The women's Kaiser knit jacket is versatile enough to keep you looking and feeling great in any situation. This textured jersey knit has enough stretch for a cozy weekend at home, but it's streamlined modern fit is equally ready for a day at the office. The women's version of the Kaiser has shaped seams and a tapered waist for a flattering profile. breathable for your comfort. Full zip, breathable",
NIConcept,TM98610,Tremblant Knit Jacket - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,100% Polyester sweater knit with brushed back. 305 g/m2 (9 oz/yd2) LINING: 100% Polyester brushed tricot knit inner zipper flap and pocket bags.,"With its eye-catching heather knit design, the Tremblant knit jacket has the cozy look of a well-worn sweater – but its got some great functional design features, too, like thumb exits in the sleeves, two lower pockets, one upper chest pocket and an exit port for an earbud cord.",
NIConcept,TM99531,Bryce Insulated Softshell Jacket - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,"Outer Shell: 100% Polyester mechanical stretch woven bonded to 100% Polyester interlock with waterproof, breathable membrane and water repellent finish. 255 g/m2 (7.5 oz/yd2). Lining: 100% Polyester taffeta body. 100% Polyester brushed tricot knit pocket bags. 100% Polyester mesh interior pocket. Insulation: 100% Polyester soft fill body. 100 g/m2 (3 oz/yd2). 100% Polyester soft fill sleeves and collar. 80 g/m2 (2.4 oz/yd2), 100% Polyester soft fill hood. 60 g/m2 (1.8 oz/yd2).","Technical capability goes to the next level with the Bryce insulated softshell jacket. The polyester mechanical stretch weave is bonded to interlock material with a waterproof and breathable membrane with a water repellant finish. Easy grip zipper pulls, interior pockets including a mesh stow-able pocket, and adjustable cuff tabs with velcro closures, make this a go to go anywhere outer garment.",
NIConcept,TM99534,Maxson Softshell Jacket - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,"OUTERSHELL: 100% Polyester mechanical stretch woven bonded to 100% Polyester anti-pill microfleece with waterproof (8000mm), breathable membrane (400 g/m2) and water repellent finish, 270 g/m² (8 oz/yd²). LINING: 100% Polyester brushed tricot knit upper storm flap and pocket bags. WARMTH RATING: Warmth Level 1 - Cool/Spring-Fall Night/Mild Winter Day (10°C to -5°C/ 50°F to 23°F)","The Maxson is designed for movement while providing protection from the elements. Features waterproof, breathable three-layer construction, as well as ergonomic sleeves for a superior fit, and the women's style includes shaped seams, a tapered waist and a dropped back hem for an even more natural fit. The Maxson also features a polyester brushed tricot upper storm flap, easy grip zipper pull and a",
NIConcept,TM99547,Rougemont Hybrid Insulated Jacket - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,"OUTER SHELL: 100% Nylon dull cire 380T woven, water repellent (600mm) and downproof, 38 g/m² (1.1 oz/yd²). CONTRAST: 100% Polyester knit with DWR finish. INSULATION: 100% Polyester faux down fill, 250 g (8.8 oz) Men's sz L, 217 g (7.7 oz) Women's sz M.","The women's Rougemont hybrid insulated jacket offers superior lightweight warmth for an active lifestyle. A water repellent finish keeps you dry while system snap tabs that make it easy to add it to another jacket as a warm inside layer. For comfort, this jacket features a dropped back hem, contoured cuffs with thumb exits, and articulated elbows. An interior media pocket and cord guide keep devic",
NIConcept,TM99597,Womens Telluride Lightweight Packable Insulated Puffer Jacket,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,"OUTER SHELL: 100% Nylon semi-dull 410T ripstop woven with water resistant coating (600mm) and downproof finish. INSULATION: 100% Polyester soft fill body, sleeves and collar.","The Telluride Packable Insulated Jacket keeps you warm and looks out for your health. On top of its stylish retail design and mid-length with two-way zipper, this jacket contains a removable No Contact Keychain in the right pocket, which lets you turn door handles, press elevator buttons and use ATM keypads without touching them. Its ultra-lightweight insulation and water-repellent finish keep you",
NIConcept,TM99598,Women's Telluride Lightweight Packable Insulated Puffer Vest,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120 | APP-130,APP-120,,,1,OUTER SHELL: 100% Nylon semi-dull 410T ripstop woven with water resistant coating (600mm) and downproof finish. INSULATION: 100% Polyester soft fill body and collar.,"The women’s Telluride Packable Insulated Vest keeps you warm and comfy all day. On top of its stylish retail design, this vest features a two-way zipper and contains a removable No Contact Keychain in the right pocket, which lets you turn door handles, press elevator buttons and use ATM keypads without touching them. Ultra-lightweight insulation and water-repellent finish keep you warm and dry wit",
NIConcept,TM99602,Banff Hybrid Insulated Jacket - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,"OUTERSHELL: 100% Nylon dull cire 380T woven, water repellent and downproof. 38 g/m2 (1.1 oz/yd2) CONTRAST: 94% Polyester 6% Elastane anti-pill interlock brushed back with durable water repellent finish. 245 g/m2 (7.2 oz/yd2)","With its distinctive quilted body, brushed back knit sleeves and body panels, the Banff hybrid insulated jacket is an unique combination of style and comfort. Offering insulated warmth and a water repellent finish for work or play! It's also got brushed polyester inner zip flap, chin guard and pocket lining for the added touch of cozy. Available in bold colour-block or monochrome, the Banff has a ",
NIConcept,TM99652,Silverton Packable Ins Jkt - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,"OUTERSHELL: 100% Nylon dull cire 380T woven, water repellent 600mm and downproof, 38 g,m2 (1.1 oz/yd2). LINING: 100% Polyester 240T ECHOHEAT body and hood. 100% Polyester taffeta 210T cire finish. INSULATION: 100% Polyester faux down fill.","The modern fit Silverton packable insulated jacket combines a trendy retail look with lots of interesting features, starting with an LED zipper pull. It's also got an ECHOHEAT lining and water repellent finish for comfort in cold, damp weather. And when you're in the car or on a plane, you can pack it up and stow it away in a stuff sack built into the left pocket.",
NIConcept,TM99654,Kyes Eco Packable Insulated Jacket - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,"OUTER SHELL: 52% Recycled nylon 48% Nylon dull ripstop woven with water resistant coating (600mm) & water repellent finish, 45 g/m² (1.3 oz/yd²). INSULATION: 100% Recycled polyester soft fill body & sleeves, 60 g/m² (1.8 oz/yd²)","The women’s Kyes eco packable insulated jacket is made with 52% recycled nylon, so it’s as eco-friendly as it is stylish. It’s wind- and water-resistant with elasticised cuffs to help keep cold air out. On top of providing lightweight warmth and weather protection, it can be packed away into the included stuff sack, which doubles as a travel pillow.",
NIConcept,TM99898,Whistler Light Down Vest - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120 | APP-130,APP-120,,,1,"Outer Shell: 100% Polyester dull cire 380T, water repellent and downproof. 38 g/m2 (1.1 oz/yd2). Lining: 100% Polyester dull cire 380T lining and pocket bags. Insulation: 80% Down / 20% Feathers fill total of body, sleeves and collar.","As stylish as the Whistler jacket, the light down whistler vest features Thermaltech protection and is system ready. This new vest is light with 80% down and 20% feather fill, easy grip zippers, outer pockets and available in five modern colours. The Whistler vest is versatile and great during the seasonal transition to cooler weather. Sport this vest during corporate events or team huddles outdoo",
NIConcept,TM99899,Whistler Light Down Jacket - Womens,Apparel,Apparel,Jackets,auto_mapped_by_keyword,0.91,,APP-120,APP-120,,,1,"Outer Shell: 100% Polyester dull cire 380T, water repellent and downproof. 38 g/m2 (1.1 oz/yd2). Lining: 100% Polyester dull cire 380T lining and pocket bags. Insulation: 80% Down / 20% Feathers fill total of body, sleeves and collar.","High-tech minimalism can go a long way outdoors, especially when it looks this good. The Whistler light down jacket features 100% nylon body construction, nylon/spandex knit binding and 80% down/20% feather fill. With its lightweight, compact-ability and multi-pocket design, this jacket offers active people a versatile and stylish apparel solution.",
NIConcept,TM16209,Kiso Short Sleeve Polo - Mens,Apparel,Apparel,Polo Shirts,auto_mapped_by_keyword,0.93,,APP-080,APP-080,,,1,"Fabric: 100% Micro polyester textured knit with wicking finish, 150 g/m² (4.4 oz/yd²). Contrast: 100% Polyester flat knit collar. UV Protection: UPF 15-39.","The Kiso is 100% micro polyester textured knit polo with wicking finish. The short sleeve polo's flat knit collar, coverstitch detail, contrast interior stitching on body and sleeve hem gives it a sleek and modern look that's ideal for the casual corporate wear, campus or outdoor activities. The Kiso features Caretech properties, including snag resistant finish, so it is ready to wear. It's added ",
NIConcept,TM16222,Crandall Short Sleeve Polo - Mens,Apparel,Apparel,Polo Shirts,auto_mapped_by_keyword,0.93,,APP-080,APP-080,,,1,"Fabric: 65% Polyester 35% Cotton pique knit, 200 g/m² (5.9 oz/yd²). Contrast: 65% Polyester 35% Cotton flat knit collar and sleeve cuffs.","The Crandall short sleeve polo is a polyester cotton blend pique knit with a 3-button placket, dyed-to-match buttons, flat knit collar and sleeve cuffs and other well-constructed features. The updated fit features Caretech properties for an easy wash and wear with low shrinkage, fade resistant, commercial laundry wash (meets the standard of industrial laundering ISO 15797) and up to 5XL sizes. Thi",
NIConcept,TM16252,Moreno Short Sleeve Polo - Mens,Apparel,Apparel,Polo Shirts,auto_mapped_by_keyword,0.93,,APP-080,APP-080,,,1,100% Micro Polyester Double Pique with In-House Wicking. 145 g/m2 (7 oz/linear yd).,"Advanced WEBTech™ 100 wicking fabric offers breathable moisture management. Classic flat knit collar with long, three-button placket. Contrast 'X' shaped bartacks at slits and taping on inside of slits.",
NIConcept,TM16255,Mori Long Sleeve Polo - Mens,Apparel,Apparel,Polo Shirts,auto_mapped_by_keyword,0.93,,APP-080,APP-080,,,1,100% Polyester textured knit with wicking finish. 155 g/m2 (4.6 oz/yd2) CONTRAST:100% Polyester flat knit collar.,"The versatile Mori polo is a classic long sleeve look that offers exceptional performance, with features like Webtech moisture management, UV protection, and fabric that's snag resistant. The mens version features a three-button placket, while the womens offers a more casual silhouette, with shaped seams, a dropped back hem and a tapered waist for a flattering fit.",
NIConcept,TM16309,Wilcox Short Sleeve Polo - Mens,Apparel,Apparel,Polo Shirts,auto_mapped_by_keyword,0.93,,APP-080,APP-080,,,1,100% Polyester textured knit with wicking finish. 155 g/m2 (4.6 oz/yd2).,"The Wilcox features eye-catching asymmetrical details that naturally draw attention to your logo. Made with moisture wicking and breathable polyester, it's snag resistant, offers UV protection and has a tagless heat transfer label.",
