supplier,source_field,raw_category_1,raw_category_2,raw_category_3,raw_category_4,raw_category_path,sku_count,source_row_count,example_skus_products,raw_path_type_guess,target_category,target_subcategory,confidence,mapping_status,review_reason,suggested_tags,suggested_material,suggested_fulfillment,mapping_note
PromoBrands,Category 3,Outdoor & Leisure,Beach Towels,,,Outdoor & Leisure / Beach Towels,7,7,OT001: Face Washer | OT002: Gym Towel | OT003: Hand Towel | OT004: Bath Towel | OT005: Bath Sheet,product_category_candidate,Outdoor & Sports,Towels,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Sale,,,,Sale,7,7,P126: Gallipoli Pen | P322: Galapagos Pen | RB1007: Non-Woven Single Wine Tote Bag | G1200: Pivo Clear Gold Pen | K202: Pilsner Bottle Opener,collection_or_tag,,,0.2,collection_or_tag,not a primary category,sale,,,"Use as collection/tag, not primary product category."
PromoBrands,Category 4,Summer Range,,,,Summer Range,7,7,OT006: Beach Towel | OT007: Round Beach Towel | H316: 50mL Sunscreen | D305: Chilly Ice Bucket | D609: Lakeside BBQ Picnic Bag,collection_or_tag,,,0.2,collection_or_tag,not a primary category,summer,,,"Use as collection/tag, not primary product category."
PromoBrands,Category 1,Tradeshow,Badge Reels & Holders,,,Tradeshow / Badge Reels & Holders,7,7,K306: Retractable Badge Holder | K301: Round Badge Holder | K303: Rectangle Badge Holder | K504: Badge Holders (82mm W x 130mm H) | K505: Badge Holders (110mm W x 160mm H),product_category_candidate,Giveaways & Event Accessories,Badges,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Tradeshow,Lanyards & Accessories,,,Tradeshow / Lanyards & Accessories,7,7,K306: Retractable Badge Holder | K301: Round Badge Holder | K303: Rectangle Badge Holder | K504: Badge Holders (82mm W x 130mm H) | K505: Badge Holders (110mm W x 160mm H),product_category_candidate,Giveaways & Event Accessories,Lanyards,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Apparel,New,,,Apparel / New,6,6,D207: Snapback Truckers Cap | D202: Snapback Cotton Baseball Cap | D203: Buckle Strap Denim Cotton Baseball Cap | D204: Poly Strapback Baseball Cap | D205: Quick-Dry Ripstop Strapback Baseball Cap,collection_or_tag,Headwear,Caps,0.86,auto_mapped_by_keyword,,,,,All 6 products matched one high-confidence target by product keywords: Headwear > Caps.
PromoBrands,Category 2,Bags,Grocery,,,Bags / Grocery,6,6,RB1032: Clear Tote Bag | RB1017: Shopping Tote Bag with Gusset | RB1008: Large Shopping Tote Bag with Gusset | RB1022: Stadium Tote Bag | RB1015: Shopping Tote Bag,product_category_candidate,Bags,Tote Bags,0.86,auto_mapped_by_keyword,,,,,All 6 products matched one high-confidence target by product keywords: Bags > Tote Bags.
PromoBrands,Category 2,Home & Entertainment,Barware & Wine Accessories,,,Home & Entertainment / Barware & Wine Accessories,6,6,B105: Aroma Coffee Coasters | RB308: Jute Single Wine Bag | RB309: Jute Double Wine Bag | RB1007: Non-Woven Single Wine Tote Bag | K290: Bamboo Bottle Opener,product_category_candidate,Barware & Accessories,Wine Accessories,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Home & Entertainment,Cheeseboards & Serveware,,,Home & Entertainment / Cheeseboards & Serveware,6,6,K288: Bamboo Bottle Opener | D393: Glencoe Solo Cheeseboard | D388: St. Andrews Magnetic Cheeseboard and Knife Set | D161: Besancon Salt and Pepper Set | D163: Acacia Cheeseboard & Knife Set,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=6, unresolved=0, conflict=0. Top targets: Home & Living > Cheese & Serving Boards:5, Barware & Accessories > Bottle Openers:1"
PromoBrands,Category 2,Keychains,Bottle Openers,,,Keychains / Bottle Openers,6,6,A4087: Axil Rectangle Keychain | K207: Double Stout Bottle Opener | K201: Lager Bottle Opener | K202: Pilsner Bottle Opener | A4067: Apri Keychain,product_category_candidate,Barware & Accessories,Bottle Openers,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Office,Pens & Writing Instruments,,,Office / Pens & Writing Instruments,6,6,P143: Napoli Bamboo Pen | P740: Cambridge Colourful Gel Ink Pen | P733: Nicklin Spinner Pen | P601: Stark Recycled Aluminum Ball Pen | P603: SmartScribe Re-AL NFC Pen,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 2,Sale,,,,Sale,6,6,H337: Cotton Face Masks | K252: Floating Keychain | K235: Pocket Ruler Magnifier with Sleeve | T354: Galveston Gel Highlighter Set | F144: Havana Pen,collection_or_tag,,,0.2,collection_or_tag,not a primary category,sale,,,"Use as collection/tag, not primary product category."
PromoBrands,Category 1,Tech & Audio,Bluetooth Speakers & Ear Buds,,,Tech & Audio / Bluetooth Speakers & Ear Buds,6,6,D505: OBI Bluetooth Speaker | NP159: Bumble Bud Strap | D504: Kobra Wireless Speaker | T634: Boomer Bamboo Wireless Speaker | T414: Clarity BT Noise Cancellation Earphone,product_category_candidate,Technology,Bluetooth Speakers,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Tech & Audio,Power Banks & Charging Accessories,,,Tech & Audio / Power Banks & Charging Accessories,6,6,"B122: Groove Bamboo Phone Stand | T295: Thorfinn 2,000mAh Mini Power Bank | T502: Bamboo Stand Holder Key Pressing Stress Reliever | D201: OTC 5000mAh Powerbank | T126: Folding Desktop Mobile Phone Tablet Stand",product_category_candidate,Technology,Power Banks,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Australian Made,Banners & Bar Runners,,,Australian Made / Banners & Bar Runners,5,5,BR2: Mini Bar Runner | BR1: Premium Bar Runner | RB191-850: Deluxe 850mm Roll Up Banner | RB191-1200: Deluxe 1200mm Roll Up Banner | AM1: Admats,product_category_candidate,Flags & Displays,Pull Up Banners,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Bags,Jute,,,Bags / Jute,5,5,RB308: Jute Single Wine Bag | RB309: Jute Double Wine Bag | RB304: Jim Jam Jute Tote Bag | RB305: Jagg Jute Tote Bag | RB306: Jabali Jute Tote Bag,product_category_candidate,Bags,Jute Bags,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Drinkware,Hydrosoul,,,Drinkware / Hydrosoul,5,5,S889: Shadow 500ml Water Bottle | S819: Classic 500ml Water Bottle | S935: Zen Mirror Finish Mugs (350mL) | S936: Calm Cup (230mL) | S936W: Ecograin Mirror Finish 230mL Calm Cup,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=4, unresolved=1, conflict=0. Top targets: Drinkware > Drink Bottles:2, Personal Care > Mirrors & Beauty Accessories:2"
PromoBrands,Category 2,Health & Wellness,First Aid,,,Health & Wellness / First Aid,5,5,H357: Caviar Bead Cooling Pack | H681: First Aid Travel Kit - 13 Piece | H680: First Aid Travel Kit - 22 Piece | H673: Summit Kit | K292: Vivace Bandage Dispenser,product_category_candidate,Personal Care,First Aid,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Health & Wellness,Personal Care,,,Health & Wellness / Personal Care,5,5,A1500: Mall Manicure set | A1501: Bamboo Paddle Nail File | K490: Doctor Pill Box | K491: Rainbow Pill Tube | M200: The Ego Pocket Mirror,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=5, unresolved=0, conflict=0. Top targets: Personal Care > Manicure Sets:2, Packaging > Gift Boxes:1, Packaging > Gift Tubes:1, Personal Care > Mirrors & Beauty Accessories:1"
PromoBrands,Category 4,Navy Products,,,,Navy Products,5,5,S939: Dundee Stubby Cooler | RB1018RC: Recycled Colourful Cotton Tote Bag | H450: Double Stack RPP Lunch Box | S912: Nomad 600ml Double Wall Mug | RB1044: Century Canvas Tote Bag,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=5, unresolved=0, conflict=0. Top targets: Bags > Tote Bags:2, Home & Living > Kitchen & Dining:1, Drinkware > Mugs:1, Barware & Accessories > Stubby Holders:1"
PromoBrands,Category 2,Outdoor & Leisure,BBQ Sets & Accessories,,,Outdoor & Leisure / BBQ Sets & Accessories,5,5,D268: 5 Piece BBQ & Apron Set | D269: BBQ Set in Deluxe Case | T985: Slice Set | D600: Adventure 4 Set Picnic Basket | D609: Lakeside BBQ Picnic Bag,product_category_candidate,Outdoor & Sports,Picnic & BBQ,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Outdoor & Leisure,Survival,,,Outdoor & Leisure / Survival,5,5,H906: 5L Dry Bag | H907: 10L Dry Bag | H905: 2.5L Dry Bag | H908: 2.5L Dry Bag | JT122: Koda Survival Notebook (Blank Pages),product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=5, unresolved=0, conflict=0. Top targets: Bags > Dry Bags:4, Office & Desk > Notebooks:1"
PromoBrands,Category 3,Outdoor & Leisure,Toys & Games,,,Outdoor & Leisure / Toys & Games,5,5,RB1018S: Squiggle Calico bag + Crayon set | RB1019S: Squiggle Calico bag + Crayon set | RB1020S: Squiggle Calico Drawstring Bag + Crayon set | T158: Phil's Pickle Ball Set | T517: Popper Stress Reliever Key Chain,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=5, unresolved=0, conflict=0. Top targets: Bags > Tote Bags:2, Bags > Drawstring Bags:1, Outdoor & Sports > Sports Products:1, Toys & Games > Stress Balls & Toys:1"
PromoBrands,Category 2,Outdoor & Leisure,Travel & Personal Accessories,,,Outdoor & Leisure / Travel & Personal Accessories,5,5,L804: Imprinted Mini Luggage Tag | L806: Imprinted Large Luggage Tag | B113: CRETE Traveller Carrying Case | T874: Magnetic 900mAh Type C Rechargeable Fan | T108: Olympic Massage Gun,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=3, unresolved=2, conflict=0. Top targets: Travel > Luggage Tags:2, Technology > Charging Cables & Chargers:1"
PromoBrands,Category 1,Outdoor & Leisure,Umbrellas,,,Outdoor & Leisure / Umbrellas,5,5,H689: Stormy Umbrella | H685: Poppins Umbrella | H686: Mickelson Umbrella | H687: Corporate Umbrella | H684: The Ombra Foldable Umbrella,product_category_candidate,Outdoor & Sports,Umbrellas,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Tech & Audio,USB's & Tech Travel,,,Tech & Audio / USB's & Tech Travel,5,5,"T123: Hao Universal Adapter | T100: Bolt Charger | T295: Thorfinn 2,000mAh Mini Power Bank | T874: Magnetic 900mAh Type C Rechargeable Fan | T192: SeekTag Dual System Item Tracker",product_category_candidate,Technology,Earbuds & Headphones,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Australian Made,Ideas,,,Australian Made / Ideas,4,4,HCI101: Sun Visors | HCI107: Door Hanger | HCI107A: Double Sided Door Hanger | HCI106A: Rulers,product_category_candidate,,,0.1,needs_review,no confident rule matched,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 1,Australian Made,Keychains,,,Australian Made / Keychains,4,4,K223: Hotel Keychain | K221: Oval Acrylic Keychain | K222: Tear Drop Acrylic Keychain | K220: Square Acrylic Keychain,product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 1,Bags,Grocery,,,Bags / Grocery,4,4,B102: PEVA Reusable Food Storage Bag (21.5cm x 12cm) | B103: PEVA Reusable Food Storage Bag (215mm x 180mm) | B104: PEVA Reusable Food Storage Bag (260mm x 200mm) | RB1031: Metro Recycled PET Bag,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=3, conflict=0. Top targets: Pet > Pet Accessories:1"
PromoBrands,Category 4,Drinkware,Mirror Finish,,,Drinkware / Mirror Finish,4,4,S819: Classic 500ml Water Bottle | S935: Zen Mirror Finish Mugs (350mL) | S936: Calm Cup (230mL) | S936W: Ecograin Mirror Finish 230mL Calm Cup,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=4, unresolved=0, conflict=0. Top targets: Personal Care > Mirrors & Beauty Accessories:3, Drinkware > Drink Bottles:1"
PromoBrands,Category 4,Eco+ Collection,,,,Eco+ Collection,4,4,T520: Splash-O-Matic Reusable Water Balloon | P091: Kikla 4 Way Eco Pen | S850: Thunder 600ml Bottle | D433: SunScribe Notebook (A4),collection_or_tag,,,0.2,collection_or_tag,not a primary category,eco,,,Use as is_eco/tag; product primary category comes from another category path or product name.
PromoBrands,Category 1,Essential & PPE Products,,,,Essential & PPE Products,4,4,H337: Cotton Face Masks | H746FD: Custom Neck Gaiter | NP165: Soapy | NP165soapyrefill: Soapy Refill Sleeves,product_category_candidate,,,0.1,needs_review,no confident rule matched,,,,No high-confidence product keyword match; keep for manual review.
PromoBrands,Category 1,Essential & PPE Products,First Aid,,,Essential & PPE Products / First Aid,4,4,H357: Caviar Bead Cooling Pack | H681: First Aid Travel Kit - 13 Piece | FA104A: First Aid Kit Waterproof 21pc | FA115B: First Aid Kit 45pc,product_category_candidate,Personal Care,First Aid,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Essential & PPE Products,First Aid,,,Essential & PPE Products / First Aid,4,4,H680: First Aid Travel Kit - 22 Piece | H673: Summit Kit | K292: Vivace Bandage Dispenser | H682: Compact First Aid Kit (43 pcs),product_category_candidate,Personal Care,First Aid,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Essential & PPE Products,Safety,,,Essential & PPE Products / Safety,4,4,K228: Silicone Earplug Keychain | H680: First Aid Travel Kit - 22 Piece | H673: Summit Kit | K292: Vivace Bandage Dispenser,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=3, conflict=0. Top targets: Personal Care > First Aid:1"
PromoBrands,Category 1,Health & Wellness,First Aid,,,Health & Wellness / First Aid,4,4,H682: Compact First Aid Kit (43 pcs) | FA103: First Aid Kit Waterproof 15pc | FA112: 30pc First Aid Kit | H820: Fiberglass Emergency Fire Blanket,product_category_candidate,Personal Care,First Aid,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Home & Entertainment,Candles & Accessories,,,Home & Entertainment / Candles & Accessories,4,4,H107: Vanilla Scented Candle | H124: Candela Glass Candle | H203: Mini East 42nd Street Can Candle | H110: Breathable Bliss Diffuser,product_category_candidate,Home & Living,Candles & Diffusers,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Keychains,,,,Keychains,4,4,K259: Cork Floating Keychain | T517: Popper Stress Reliever Key Chain | A4200: Amsterdam Recycled Leather Keyring | A4201: London Recycled Leather Keyring,product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 3,Keychains,Bottle Openers,,,Keychains / Bottle Openers,4,4,K277: Stainless Credit Card Bottle Opener | K281: Bartender's Bottle Opener | K283: Bartender's Vinyl Bottle Opener | K287: Bartender's Stubby Vinyl Bottle Opener,product_category_candidate,Barware & Accessories,Bottle Openers,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Legendary Range,Notepads & Calenders,,,Legendary Range / Notepads & Calenders,4,4,CL101: Magnetic Tab Calendar | M407H: House Shaped To Do Lists | M407T: Telephone Shaped To Do Lists | M418: Magnetic Whiteboard To Do List,collection_or_tag,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=2, unresolved=2, conflict=0. Top targets: Office & Desk > Pads & Planners:1, Giveaways & Event Accessories > Magnets:1"
PromoBrands,Category 2,Navy Products,,,,Navy Products,4,4,S940: Wanderer 354ml Tumbler | RB1040: Rara Cooler Bag | S990: Arlo 1L Glass Water Bottle | S403: Pacino Recycled PP 350mL Coffee Mug,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=4, unresolved=0, conflict=0. Top targets: Bags > Cooler Bags:1, Drinkware > Mugs:1, Drinkware > Tumblers:1, Drinkware > Drink Bottles:1"
PromoBrands,Category 1,Office,Executive Gifts & Sets,,,Office / Executive Gifts & Sets,4,4,F902: Bullet Pen | F500: Slim Pen | F501: Bloa Pen | F502: Skil Pen,product_category_candidate,Pens,Ballpoint Pens,0.86,auto_mapped_by_keyword,,,,,All 4 products matched one high-confidence target by product keywords: Pens > Ballpoint Pens.
PromoBrands,Category 3,Outdoor & Leisure,Survival,,,Outdoor & Leisure / Survival,4,4,T676: Easy Grip Retractable Utility Knife | H316: 50mL Sunscreen | FA112: 30pc First Aid Kit | H820: Fiberglass Emergency Fire Blanket,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=3, unresolved=1, conflict=0. Top targets: Personal Care > First Aid:1, Personal Care > Sunscreen & Lotions:1, Outdoor & Sports > Blankets:1"
PromoBrands,Category 2,Pens & Writing Instruments,,,,Pens & Writing Instruments,4,4,P121: Capri Pen | P800: Sea Shell Pen | P734: RABS Mini Ballpoint Pen | P602: Monarch Re-AL Ball Pen,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 1,Pens & Writing Instruments,,,,Pens & Writing Instruments,4,4,BND70XLS.MTO: BND70XLS HEX STYLUS TWIST METAL BALL PEN | P142: Manopoli Bamboo Pen | P740: Cambridge Colourful Gel Ink Pen | P733: Nicklin Spinner Pen,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 2,Pens & Writing Instruments,Highlighters,,,Pens & Writing Instruments / Highlighters,4,4,T325: Eco Highlighter | F117: Duo Highlighter/Pen | F080: Dual Pen/Highlighter | T324: La Guardia Scented Jumbo Highlighters,product_category_candidate,Pens,Highlighters,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Pens & Writing Instruments,Highlighters,,,Pens & Writing Instruments / Highlighters,4,4,F117: Duo Highlighter/Pen | G3105: Mark-it Permanent Marker Metallic | G3211: Two-Sider Pen | G3222: Brite Liner Grip Xl Pen,product_category_candidate,Pens,Highlighters,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Pens & Writing Instruments,Paper & Wood,,,Pens & Writing Instruments / Paper & Wood,4,4,B115: Apex Bamboo Ruler | D188: Panda Pen | D189: Evermore Graphite Pencil | P131: The Heritage Wooden + Metal Ball Pen,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 2,Pens & Writing Instruments,Pens & Writing Instruments,,,Pens & Writing Instruments / Pens & Writing Instruments,4,4,P737: Harley Bamboo Spinner Pen | P092: Kikla 4 Way Cork Pen | P381: Paper Pen | P742: The Balance Pen,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 2,Pet Accessories,,,,Pet Accessories,4,4,L601: 1.4M Dog Leash 19mm | L602: 1.4M Dog Leash 10mm | L603: Dog Collar 19mm | L611: 1.1M Dog Leash 19mm,product_category_candidate,Pet,Pet Accessories,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Pet Accessories,,,,Pet Accessories,4,4,S950: Tucker Pet Bowl | H116: Dog Waste Bag Dispenser | H117: Dog Waste Bag Dispenser | H119: Collapsible Silicone Pet Food Scoop & Bag Clip,product_category_candidate,Pet,Pet Accessories,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Tech & Audio,,,,Tech & Audio,4,4,RB001: Bowles Laptop Sleeve | T605: Bentley Brook Speaker | B123: Kulik Magnetic Phone Holder | T165: The Felix Foldable Phone Stand,product_category_candidate,Technology,Earbuds & Headphones,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Tech & Audio,Smart Wallets & Phone Grips,,,Tech & Audio / Smart Wallets & Phone Grips,4,4,T557: Silicone Phone Wallet | NP154: Smartphone Straps | NP156: Expandit Phone Grip | T551: Smart Wallet,product_category_candidate,Technology,Earbuds & Headphones,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Australian Made,Mouse & Counter Mats,,,Australian Made / Mouse & Counter Mats,3,3,BR2: Mini Bar Runner | BR1: Premium Bar Runner | AM1: Admats,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=2, unresolved=1, conflict=0. Top targets: Barware & Accessories > Bar Mats:2"
PromoBrands,Category 2,Back to University,,,,Back to University,3,3,"D605.R: ECO NOVA Computer Backpack | T854: Kabul Power Bank (10,000 mAh) | D429: PlanetScribe RPET A5 Notebook",product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=3, unresolved=0, conflict=0. Top targets: Office & Desk > Notebooks:1, Bags > Backpacks:1, Technology > Power Banks:1"
PromoBrands,Category 1,Bags,Backpacks,,,Bags / Backpacks,3,3,D624: Urban Picnic Backpack | D603: Capri Picnic Backpack | D605.R: ECO NOVA Computer Backpack,product_category_candidate,Bags,Backpacks,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Bags,Cotton,,,Bags / Cotton,3,3,RB1025: Full-Colour Drawstring Bag | RB1024: Full-Colour Cotton Tote Bag | RB1020: Calico Drawstring Bag,product_category_candidate,Bags,Tote Bags,0.86,auto_mapped,,,cotton,,Cotton/calico should also set material=cotton for Cotton Tote F page.
PromoBrands,Category 2,Bags,Drawstring,,,Bags / Drawstring,3,3,RB1025: Full-Colour Drawstring Bag | RB1020: Calico Drawstring Bag | RB1053: The Buddy Drawstring Bag,product_category_candidate,Bags,Drawstring Bags,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Bags,Drawstring,,,Bags / Drawstring,3,3,RB1023: Large Stadium Drawstring Bag | RB1016: Gym Drawstring Bag | RB1009: Tech Drawstring Bag,product_category_candidate,Bags,Drawstring Bags,0.9,auto_mapped,,,,,
PromoBrands,Category 3,Bags,Grocery,,,Bags / Grocery,3,3,RB1035: Insulated Grocery Bag | RB1033: Lunch-Time Cooler Bag | RB1030: Goliath Insulated Grocery Tote,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=3, unresolved=0, conflict=0. Top targets: Bags > Cooler Bags:2, Bags > Tote Bags:1"
PromoBrands,Category 2,Bags,Totes,,,Bags / Totes,3,3,RB304: Jim Jam Jute Tote Bag | RB305: Jagg Jute Tote Bag | RB306: Jabali Jute Tote Bag,product_category_candidate,Bags,Tote Bags,0.86,auto_mapped,,,cotton,,Cotton/calico should also set material=cotton for Cotton Tote F page.
PromoBrands,Category 3,Bic Pens,,,,Bic Pens,3,3,P233: The Martinique Pen | GY129G: Lyra Pen | GY214: Slim Metal Pen,product_category_candidate,Pens,Ballpoint Pens,0.75,auto_mapped,,,,,Default writing instrument mapping; check rollerball/gel exceptions later.
PromoBrands,Category 3,Drinkware,Bottles,,,Drinkware / Bottles,3,3,S896: Organic 650ml Bottle | S990: Arlo 1L Glass Water Bottle | S778: Byron 1.8L Drink Bottle,product_category_candidate,Drinkware,Drink Bottles,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Drinkware,Plastic,,,Drinkware / Plastic,3,3,S896: Organic 650ml Bottle | S627: Power 600ml Shaker Cup | S881: The Bondi 700ml Drinking Bottle,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=3, unresolved=0, conflict=0. Top targets: Drinkware > Drink Bottles:2, Drinkware > Tumblers:1"
PromoBrands,Category 2,Essential & PPE Products,First Aid,,,Essential & PPE Products / First Aid,3,3,FA110: First Aid CPR Mask Keyring | FA104B: First Aid Kit Waterproof 21pc | H820: Fiberglass Emergency Fire Blanket,product_category_candidate,Personal Care,First Aid,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Health & Wellness,Exercise & Fitness,,,Health & Wellness / Exercise & Fitness,3,3,RB1016: Gym Drawstring Bag | T158: Phil's Pickle Ball Set | T521: Zoom Popper Wrist Disc,product_category_candidate,,,,product_keyword_rules_applied,raw path split at product level,,,,"Product-level cleanup complete. auto=3, unresolved=0, conflict=0. Top targets: Bags > Drawstring Bags:1, Outdoor & Sports > Sports Products:1, Toys & Games > Outdoor Toys:1"
PromoBrands,Category 1,Health & Wellness,Exercise & Fitness,,,Health & Wellness / Exercise & Fitness,3,3,NP155: Branded Massage Ball | H710: Cooling Towel | T108: Olympic Massage Gun,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=2, conflict=0. Top targets: Outdoor & Sports > Towels:1"
PromoBrands,Category 3,Health & Wellness,Personal Care,,,Health & Wellness / Personal Care,3,3,B117: Osha Laundry Bag | RB1028: Clear Travel Case | T874: Magnetic 900mAh Type C Rechargeable Fan,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=1, unresolved=2, conflict=0. Top targets: Technology > Charging Cables & Chargers:1"
PromoBrands,Category 2,Health & Wellness,Sanitisers & Wipes,,,Health & Wellness / Sanitisers & Wipes,3,3,H303.Lemon: Lemon Scented 60ml Hand Sanitiser Gel | H312.Lemon: Lemon Scented 60mL Hand Sanitiser with Carabiner | FA103: First Aid Kit Waterproof 15pc,product_category_candidate,Personal Care,Hand Sanitiser,0.9,auto_mapped,,,,,
PromoBrands,Category 1,Health & Wellness,Sunscreens & Lip Balms,,,Health & Wellness / Sunscreens & Lip Balms,3,3,H316: 50mL Sunscreen | LB11: Lip Balm | LB12: Coconut Lip Balm,product_category_candidate,Personal Care,Lip Balms,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Home & Entertainment,Barware,,,Home & Entertainment / Barware,3,3,NP162: Cap Gun | S799: Kennedy Shaker (600mL) | D306: Catalina Wine Cooler,product_category_candidate,,,,product_keyword_rules_partial,partial product-level cleanup; unresolved products remain,,,,"Product-level cleanup partial. auto=2, unresolved=1, conflict=0. Top targets: Barware & Accessories > Wine Accessories:1, Toys & Games > Novelty Toys:1"
PromoBrands,Category 3,Home & Entertainment,Barware & Wine Accessories,,,Home & Entertainment / Barware & Wine Accessories,3,3,B165: Round Bamboo Coaster | B164: Square Bamboo Coaster | S799: Kennedy Shaker (600mL),product_category_candidate,Barware & Accessories,Wine Accessories,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Home & Entertainment,Candles & Accessories,,,Home & Entertainment / Candles & Accessories,3,3,H125: Relax Candle - Large | H126: Relax Candle - Medium | H127: Relax Candle - Small,product_category_candidate,Home & Living,Candles & Diffusers,0.9,auto_mapped,,,,,
PromoBrands,Category 2,Keychains,,,,Keychains,3,3,K123: Neoprene Keychain (5.5 x 10cm) | T192: SeekTag Dual System Item Tracker | T192FD: SeekTag Factory Direct,product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 1,Keychains,Acrylic & Plastic,,,Keychains / Acrylic & Plastic,3,3,K124: Oval Keychain | K126: Rectangle Keychain | K252: Floating Keychain,product_category_candidate,Key Rings,Novelty Keyrings,0.72,auto_mapped,,,,,Default keytag mapping; refine material/function by product name later.
PromoBrands,Category 1,Notebooks & Compendiums,Notebooks & Compendiums,,,Notebooks & Compendiums / Notebooks & Compendiums,3,3,D431: Buttermilk Notebook | D434: Minichroma A6 Notebook | D436: Space A5 Notebook,product_category_candidate,Office & Desk,Notebooks,0.9,auto_mapped,,,,,
